"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"jodie burrage",101.376811594203,5.65451784306237,0.0289855072463768,2.59332961116875,0.507246376811594,69,-0.0323607879551292,-0.122969323725084,-0.0117275574931325,0.539607164766723,0.630215700536678,0.518973934304727,-0.164960029815439
"jule niemeier",100.386363636364,8.56086430656298,0.0545454545454545,2.89507773249075,0.609090909090909,220,0.0460076126468852,-0.241996497676812,0.0223229219874896,0.563083296444024,0.851087406767721,0.586767987103419,0.467982346221206
"kaia kanepi",99.9777777777778,4.41324910658436,0.0444444444444444,2.58583309781485,0.577777777777778,45,0.028058779588723,-0.0852554389703668,0.00839852963323706,0.549718998189055,0.663033216748145,0.569379248144541,-0.141765246050845
"kaja juvan",101.093525179856,7.7533462493795,0.0503597122302158,2.73897411302124,0.611510791366906,139,0.0525672659767842,-0.187763554831248,0.0239140892111015,0.558943525390122,0.799274346198154,0.587596702155805,0.41584777817119
"karolina muchova",101.573770491803,6.68936633313491,0.0614754098360656,2.91528880702494,0.594262295081967,244,0.0286684670919376,-0.253818791896262,0.00658738409870752,0.56559382799003,0.84808108697823,0.58767491098326,0.343768018997106
"katerina siniakova",99.8157894736842,5.27029033077847,0.0789473684210526,2.8765292519053,0.605263157894737,38,0.028204715865542,-0.25757755940481,0.00640435298297914,0.577058442029195,0.862840717299546,0.598858804911758,0.381203130045283
"kateryna kozlova",100.5,5.84781751570359,0.0294117647058824,3.03110557769464,0.470588235294118,34,-0.0688073879182997,-0.280245095468017,-0.0363552430595501,0.539395623212417,0.750833330762134,0.506943478353668,-0.484824147396613
"katie boulter",103.686046511628,5.97177350416125,0.0436046511627907,2.86991202240453,0.569767441860465,344,0.0189666009441094,-0.207996164849961,0.00852320772880655,0.550800840916356,0.777763606710426,0.561244234131659,0.0488839107837205
"katie volynets",96.9795918367347,7.28151139278552,0.0816326530612245,2.92037574568212,0.408163265306122,49,-0.173907686698825,-0.485456060412947,-0.0857053793923551,0.582070952004947,0.893619325719069,0.493868644698478,0.573911294800708
"laura siegemund",92.2112676056338,9.68933949239022,0.0140845070422535,2.94490849801034,0.507042253521127,71,-0.0265046625733842,-0.219763630662524,-0.014453420744302,0.533546916094511,0.726805884183651,0.521495674265429,-0.488117443614777
"lauren davis",95.0568181818182,7.25299455325527,0.0227272727272727,2.86270067354575,0.625,88,0.0882846927749171,-0.0700309797153492,0.040366858753684,0.536715307225083,0.695030979715349,0.584633141246316,-0.517854375960351
"lesia tsurenko",87.3918918918919,8.50660818369779,0.00675675675675676,2.96800698876787,0.486486486486487,148,-0.0396610438496823,-0.170361572769253,-0.0216507248696051,0.526147530336169,0.65684805925574,0.508137211356092,-1.03883805945427
"lin zhu",99.0151515151515,5.86381976909099,0.0151515151515152,2.8472064636126,0.46969696969697,66,-0.0590902099090028,-0.166409568010083,-0.0259742222111268,0.528787179605973,0.636106537707053,0.495671191908097,-0.670021838427954
"linda noskova",101.36170212766,6.51561846613963,0.0212765957446809,2.39777228056435,0.574468085106383,47,0.0391532234532662,0.0184537984422957,0.0116260734001228,0.535314861653117,0.556014286664087,0.56284201170626,-0.028383023437815
"liudmila samsonova",106.272727272727,9.41212654821187,0.111111111111111,2.91497897457445,0.626262626262626,99,0.018380015015561,-0.330951699484031,0.0264487441267651,0.607882611247065,0.957214325746657,0.599813882135861,1.85554289783172
"lulu sun",103.070512820513,6.32568974128991,0.0897435897435897,2.78001594085402,0.602564102564103,156,0.0154604835122012,-0.288979204025117,0.0229673301721741,0.587103619051901,0.89154330658922,0.579596772391928,0.954202192120302
"madison brengle",78.5308641975309,5.6415565665716,0,2.6280015034516,0.493827160493827,81,-0.0236029370127601,0.0877865091063018,-0.0111194940655478,0.517430097506587,0.406040651387525,0.504946654559375,-1.76226695696201
"madison keys",101.869662921348,7.07368560506298,0.0629213483146067,2.82042847310441,0.58876404494382,445,0.0213049695485112,-0.253704455695429,0.000647578746222677,0.567459075395309,0.842468500639249,0.588116466197597,0.510497716234804
"magda linette",96.6056338028169,7.1723255308949,0.0422535211267606,2.97898341615053,0.563380281690141,71,0.0119611741894236,-0.236193866778551,0.00481200132320159,0.551419107500717,0.799574148468692,0.558568280366939,-0.197766037721982
"magdalena frech",100.8,6.01799104487671,0,2.71530903243305,0.466666666666667,75,-0.0508915003521136,-0.0656661603550425,-0.0393008487439751,0.51755816701878,0.532332827021709,0.505967515410642,-0.73585927096769
"maria sakkari",104.361502347418,6.37402020559728,0.0704225352112676,2.94025397357846,0.605633802816901,213,0.0336870120614212,-0.269005437761082,0.0204232376459762,0.57194679075548,0.874639240577983,0.585210565170925,0.56449655226594
"marie bouzkova",94.69375,7.34803995787792,0.01875,2.96748088147808,0.559375,320,0.0257832079121989,-0.147491593299799,0.000283009544537194,0.533591792087801,0.706866593299799,0.559091990455463,-0.666052510987854
"marketa vondrousova",100.853754940711,6.99023949132337,0.0632411067193676,2.78099926701743,0.588932806324111,253,0.0212635583644588,-0.244160927020357,0.00110386886675673,0.567669247959652,0.833093733344468,0.587828937457354,0.484775627940901
"marta kostyuk",99.0217391304348,9.58132141299473,0.0108695652173913,2.9986349544237,0.543478260869565,92,0.0127561618133714,-0.202696031850189,0.00862027317518388,0.530722099056194,0.746174292719754,0.534857987694381,-0.284725444982025
"martina trevisan",97.48,4.67402723700289,0,3.01657424373441,0.46,50,-0.0550220144858257,-0.116198546072349,-0.0265333684613249,0.515022014485826,0.576198546072349,0.486533368461325,-1.31350613580803
