"match_id","year","ElapsedTime","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2017-wimbledon-2104",2017,"0:27:37",2,1,47,"Oceane Dodin","Lucie Safarova",2,1,1,"BW","NCTL",3,3.6,6.602,"30","15","30-15",0,1,0.910411622276029,20.17,0,0,0,0,0,0,0,0,94,"dodin o.","safarova l.",1500,1500,1657
"2017-wimbledon-2104",2017,"0:28:09",2,1,48,"Oceane Dodin","Lucie Safarova",2,1,1,"BC","NCTL",5,8.167,10.967,"40","15","40-15",0,1,0.852300242130751,8.11,0,0,0,0,0,0,0,0,88,"dodin o.","safarova l.",1500,1500,1689
"2017-wimbledon-2104",2017,"0:28:44",2,1,49,"Oceane Dodin","Lucie Safarova",0,1,2,"W","CTL",0,0.721,1.31,"40","30","40-30",0,0,0,23.67,0,0,0,0,0,0,1,0,0,"dodin o.","safarova l.",1500,1500,1724
"2017-wimbledon-2104",2017,"0:29:13",2,1,50,"Oceane Dodin","Lucie Safarova",1,2,1,"C","NCTL",3,5.983,4.835,"0","0","0-0",1,0,1.11187371310913,23.09,0,0,1,0,0,0,0,0,108,"dodin o.","safarova l.",1500,1500,1753
"2017-wimbledon-2104",2017,"0:30:04",2,2,51,"Oceane Dodin","Lucie Safarova",2,2,1,"C","NCTL",2,4.487,4.899,"15","0","0-15",0,0,0.803019903912148,34.74,0,0,1,0,0,0,0,0,78,"dodin o.","safarova l.",1500,1500,1804
"2017-wimbledon-2104",2017,"0:30:38",2,2,52,"Oceane Dodin","Lucie Safarova",1,2,2,"C","NCTL",1,3.697,3.216,"15","15","15-15",0,1,1.09128345916266,30.02,0,0,1,0,0,0,0,0,106,"dodin o.","safarova l.",1500,1500,1838
"2017-wimbledon-2104",2017,"0:30:57",2,2,53,"Oceane Dodin","Lucie Safarova",1,2,2,"C","NCTL",3,5.328,3.439,"15","30","30-15",0,1,1.0089224433768,20.17,0,0,1,0,0,0,0,0,98,"dodin o.","safarova l.",1500,1500,1857
"2017-wimbledon-2104",2017,"0:31:19",2,2,54,"Oceane Dodin","Lucie Safarova",1,2,2,"W","NCTL",3,7.162,5.288,"15","40","40-15",0,1,0.833905284831846,8.11,0,0,1,0,0,0,0,0,81,"dodin o.","safarova l.",1500,1500,1879
"2017-wimbledon-2104",2017,"0:31:41",2,2,55,"Oceane Dodin","Lucie Safarova",1,1,2,"C","NCTL",1,5.305,5.718,"0","0","0-0",2,0,0.958837772397094,23.09,0,0,1,1,0,0,0,0,99,"dodin o.","safarova l.",1500,1500,1901
"2017-wimbledon-2104",2017,"0:32:08",2,3,56,"Oceane Dodin","Lucie Safarova",2,1,2,"BW","NCTL",2,3.296,5.226,"0","15","0-15",0,0,0.900726392251816,34.74,0,0,1,1,0,0,0,0,93,"dodin o.","safarova l.",1500,1500,1928
"2017-wimbledon-2104",2017,"0:32:38",2,3,57,"Oceane Dodin","Lucie Safarova",1,1,2,"C","NCTL",8,23.051,20.458,"0","30","0-30",0,0,1.02663438256659,41.98,0,0,1,1,0,0,0,0,106,"dodin o.","safarova l.",1500,1500,1958
"2017-wimbledon-2104",2017,"0:33:05",2,3,58,"Oceane Dodin","Lucie Safarova",2,1,1,"BW","NCTL",3,5.306,6.472,"15","30","15-30",0,1,0.939467312348668,46.55,0,0,1,1,0,0,0,0,97,"dodin o.","safarova l.",1500,1500,1985
"2017-wimbledon-2104",2017,"0:33:40",2,3,59,"Oceane Dodin","Lucie Safarova",1,1,2,"BC","NCTL",4,7.284,7.386,"15","40","15-40",0,0,1.0363196125908,48.5,0,0,1,1,0,0,0,0,107,"dodin o.","safarova l.",1500,1500,2020
"2017-wimbledon-2104",2017,"0:34:04",2,3,60,"Oceane Dodin","Lucie Safarova",1,2,2,"BC","NCTL",2,2.176,2.398,"0","0","0-0",2,1,1.13246396705559,23.09,0,1,1,2,0,0,0,0,110,"dodin o.","safarova l.",1500,1500,2044
"2017-wimbledon-2104",2017,"0:35:40",2,4,61,"Oceane Dodin","Lucie Safarova",2,2,2,"B","NCTL",1,3.783,3.94,"0","15","15-0",0,1,0.833905284831846,15.93,0,0,1,2,0,0,0,0,81,"dodin o.","safarova l.",1500,1500,2140
"2017-wimbledon-2104",2017,"0:36:13",2,4,62,"Oceane Dodin","Lucie Safarova",1,2,2,"C","NCTL",1,3.176,2.425,"0","30","30-0",0,1,1.02951269732327,8.6,0,0,1,2,0,0,0,0,100,"dodin o.","safarova l.",1500,1500,2173
