"ServerName","avg_speed","sd_speed","location_entropy","win_rate","serve_efficiency","n_serves","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"eva lys",77.6111111111111,4.81828527755186,2.39635635055441,0.555555555555556,0.222222222222222,36,-0.06497771972191,-0.0720392950295305,-0.0771393941508399,0.287199941944132,0.294261517251753,0.299361616373062,-0.897759184038
"fiona ferro",72.5,5.21339497635535,2.49975864903035,0.425,0.275,40,0.00916377098888627,-0.0245639594315286,-0.0614719748497009,0.265836229011114,0.299563959431529,0.336471974849701,-1.87655751589799
"garbine muguruza",85.3728813559322,4.7516018174882,2.89943832955616,0.466101694915254,0.220338983050847,118,-0.103543359909279,-0.105045378306683,-0.0787450544914957,0.323882342960127,0.32538436135753,0.299084037542343,1.01911297155958
"greet minnen",79.6906474820144,6.21574545864892,2.56092426363437,0.381294964028777,0.294964028776978,139,0.00285311040111885,0.0372767907892857,0.0621482862843026,0.29211091837586,0.257687237987693,0.232815742492676,-0.364769033646596
"harmony tan",81.125,5.58190009724755,2.58429531609601,0.375,0.25,24,-0.0478772649284815,-0.0426010433537545,-0.0519404709339142,0.297877264928482,0.292601043353755,0.301940470933914,-0.0559213514371401
"harriet dart",72.8448275862069,7.2969361626178,2.43119667475299,0.439655172413793,0.422413793103448,116,0.168598015879826,0.152674824506143,0.149201390044443,0.253815777223623,0.269738968597305,0.273212403059006,-1.85068217709622
"iga swiatek",81.3089887640449,5.99906359734116,2.77132363550797,0.530898876404494,0.289325842696629,356,-0.00844083162693637,-0.0326463525333084,-0.027705689829387,0.297766674323566,0.321972195229938,0.317031532526016,0.103703005408995
"jasmine paolini",78.1575342465753,6.03059825037614,2.42637714576124,0.479452054794521,0.267123287671233,146,-0.0165292955545802,0.0198341726171251,-0.0226188840931409,0.283652583225813,0.247289115054108,0.289742171764374,-0.766331391773646
"jelena ostapenko",75.5813953488372,7.89027844553337,2.71038043754321,0.406976744186047,0.232558139534884,172,-0.0412593579012175,-0.0536943315009456,-0.0226544952669809,0.273817497436101,0.286252471035829,0.255212634801865,-1.10845806715933
"jessica bouzas maneiro",81.7368421052632,4.9190820709816,2.64989338008628,0.578947368421053,0.385964912280702,57,0.0927117111715455,0.110747693700051,0.0870196343513957,0.293253201109156,0.27521721858065,0.298945277929306,0.112097672383105
"jessica pegula",80.6215384615385,5.42640128991252,2.70551388665727,0.461538461538462,0.246153846153846,325,-0.051132408577942,-0.0789012563399814,-0.0567932876256796,0.297286254731788,0.325055102493828,0.302947133779526,-0.0799308096355901
"jodie burrage",83.6222222222222,6.56190413360222,2.72469198838123,0.444444444444444,0.244444444444444,45,-0.0605537453439849,-0.0597028223803111,-0.0660351965162489,0.304998189788429,0.304147266824756,0.310479640960693,0.546805489932907
"jule niemeier",85.5976331360947,7.66743230645916,2.93596916050734,0.568047337278107,0.408284023668639,169,0.0986036235730283,0.135541652022844,0.138781830932967,0.309680400095611,0.272742371645795,0.269502192735672,1.08894093144131
"kaia kanepi",82.734693877551,5.86190043496532,2.6853639207383,0.459183673469388,0.377551020408163,98,0.0755014915209684,0.0682890339962844,0.0957179975752928,0.302049528887195,0.309261986411879,0.28183302283287,0.339485243094267
"kaja juvan",74.4716981132076,7.07814560021769,2.67556280397819,0.433962264150943,0.39622641509434,53,0.12482372843576,0.134817020146984,0.0977004558410285,0.27140268665858,0.261409394947356,0.298525959253311,-1.35831427226014
"kamilla rakhimova",79.937984496124,5.0709835368504,2.67902933342745,0.503875968992248,0.387596899224806,129,0.102212065056441,0.0946736813475506,0.0940920054450516,0.285384834168365,0.292923217877256,0.293504893779755,-0.237122825309928
"karolina muchova",82.9193548387097,5.18577433490189,2.88574293918639,0.491935483870968,0.290322580645161,248,-0.0181622368780663,-0.00484003456581394,-0.0218476566576188,0.308484817523228,0.295162615210975,0.31217023730278,0.507953279628424
"katerina siniakova",82.546511627907,5.74078694491635,2.51190756858285,0.534883720930233,0.36046511627907,86,0.057189354964553,0.074138087958014,0.0603816280531329,0.303275761314517,0.286327028321056,0.300083488225937,0.187852867175243
"katie boulter",87.9462365591398,4.460857763582,2.69342104774309,0.473118279569892,0.258064516129032,93,-0.0673754453205532,-0.0670961902365845,-0.0849734765868033,0.325439961449585,0.325160706365617,0.343037992715836,1.41152505006752
"laura siegemund",85.3461538461538,3.85686201663796,2.28456495225135,0.423076923076923,0.115384615384615,26,-0.215295078147356,-0.195246198963475,-0.275476687229597,0.330679693531971,0.310630814348091,0.390861302614212,0.612678757612903
"lauren davis",78.2211538461538,4.66333921522933,2.67973724353678,0.480769230769231,0.336538461538462,104,0.0473602232341031,0.0918675457481827,0.0740965879880465,0.289178238304358,0.244670915790279,0.262441873550415,-0.588090796951715
"lesia tsurenko",75.3965517241379,7.2255386618174,2.87463033736756,0.431034482758621,0.224137931034483,58,-0.046349558888365,-0.04498516451601,-0.0620417009139883,0.270487489922848,0.269123095550493,0.286179631948471,-1.03918645581556
"lin zhu",76.2,6.55791506501876,2.69961566611898,0.569230769230769,0.323076923076923,65,0.047941937824368,0.0581758526569778,0.0778100981162145,0.275134985252555,0.264901070419945,0.245266824960709,-0.988851505283468
"linda noskova",83.1136363636364,6.7106853671776,2.62046908129621,0.477272727272727,0.25,44,-0.0578599441748963,-0.050594636923973,-0.0732792019844055,0.307859944174896,0.300594636923973,0.323279201984406,0.374735154020725
"liudmila samsonova",89.3377192982456,7.68114449015045,2.59205017248653,0.526315789473684,0.394736842105263,228,0.0694951897807724,0.0716762111854677,0.0678142466043171,0.325241652324491,0.323060630919795,0.326922595500946,1.63025235562492
"lucia bronzetti",83.25,4.63576220940375,2.65039018803187,0.432692307692308,0.298076923076923,104,-0.00792209862351645,0.031004333701952,0.0285142316268041,0.30599902170044,0.267072589374971,0.269562691450119,0.422160103825512
"madison brengle",78.3225806451613,7.17582560534184,2.6339366076147,0.387096774193548,0.0967741935483871,31,-0.187560498358835,-0.194259695530917,-0.17982399175244,0.284334691907222,0.291033889079304,0.276598185300827,-0.597195975096373
"madison keys",80.1346153846154,8.05183412034786,2.71298919442141,0.543269230769231,0.302884615384615,208,0.00428028117386048,0.00852116501819788,-0.0194965234169593,0.298604334210755,0.294363450366417,0.322381138801575,-0.17472766703121
"magda linette",80.7547169811321,5.39553112940329,2.52639657996411,0.415094339622642,0.207547169811321,53,-0.0927767686523689,-0.112567445316547,-0.106093305461812,0.30032393846369,0.320114615127867,0.313640475273132,-0.169473237395867
"magdalena frech",77.4649122807018,5.94097787690125,2.40276074396604,0.394736842105263,0.254385964912281,114,-0.0263736703556197,-0.0093883299978807,0.00799511556039778,0.2807596352679,0.263774294910161,0.246390849351883,-0.923509256029045
"maria sakkari",85.0754716981132,6.89390408563359,2.5821607449898,0.484276729559748,0.314465408805031,159,-0.00106200854326882,-0.000709837112336742,0.00322136807741608,0.3155274173483,0.315175245917368,0.311244040727615,0.751335283355477
