"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","cluster","avg_welo","avg_welo_scaled","avg_welo_rescaled","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"david goffin",0.549751243781095,-1.8329158164713,-0.128149745741978,0.121090644678828,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1519.87139544024,0.0982942531858552,-0.548289790801851,-0.110212811018281,-0.185091586910754,-0.236933373065281,0.51453187970369,0.520707076736988,0.4892458319664,-0.670220694011799
"denis kudla",0.544973544973545,-0.0316343858537223,-0.770403285908333,0.0375574074216044,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1500,-0.855637019926784,-1,-0.0283926684523148,0.00109309965975228,-0.0187718181929803,0.538381149076753,0.54275935998395,0.538674473762512,-0.0233649038710641
"denis shapovalov",0.601489757914339,0.927392130488355,-0.401585055790963,-0.622231666028122,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1532.28500401926,0.694212615905879,-0.266107608629597,0.447875236796795,0.553580686458565,0.496076624351038,0.558074571536315,0.563618686326592,0.559638857841492,0.197883394146309
"diego schwartzman",0.553921568627451,-1.11382872502422,-0.692111468539935,1.37638064684004,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1525.2639826894,0.357166743315332,-0.425707221210148,0.0494672044084706,0.0344859956377879,-0.0376697448862666,0.542011998844971,0.540531590995288,0.522347211837769,-0.178337203277775
"dominic stricker",0.561330561330561,-0.0382151302631089,0.938556419259887,0.0791412049720676,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1547.7866511858,1.4383730379249,0.0862708796134461,0.150356444115894,0.151813469442535,0.228265215664868,0.552630013792466,0.547857587796677,0.563922166824341,0.11129722634556
"dominic thiem",0.552173913043478,0.303528236347023,-0.0335234431330563,-0.256622076197979,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1500,-0.855637019926784,-1,0.080122844384841,0.1618080526196,0.312056674343159,0.550887716183815,0.554653775763259,0.593240857124329,0.0950540865867867
"dominik koepfer",0.475490196078431,-0.306274011727197,-2.99084259432677,0.91473435178161,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1500,-0.855637019926784,-1,-0.526205256609542,-0.694033460872234,-0.935215795011197,0.53250416456132,0.515490581527478,0.457437068223953,-0.410559755763835
"dusan lajovic",0.543434343434343,-0.687544643837062,-0.350927672071932,-0.018608722454015,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1508.46660281028,-0.449195649362889,-0.807539891290972,-0.0296373292751664,-0.00262015851243043,-0.10335033516806,0.54029550467705,0.54335024868637,0.524298489093781,-0.170737646729113
"egor gerasimov",0.49438202247191,1.61186281375751,-1.49238986031614,-2.16175690639718,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1500,-0.855637019926784,-1,-0.210258447335526,-0.135900793651572,-0.144317258238188,0.571845091839192,0.56065289819489,0.585518062114716,0.149488022921925
"emil ruusuvuori",0.464566929133858,0.813954624996505,0.906214761211959,-0.446475688122559,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,"1",1500,-0.855637019926784,-1,-0.55359770580527,-0.498307588873007,-0.483593246333827,0.542211034681912,0.542393918249372,0.561218500137329,0.3795083012954
"fabian marozsan",0.552106430155211,-0.00672237144421138,-1.5198999921912,0.852331613768703,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1517.76149272295,-0.00299215074590885,-0.596251424934735,0.0260220285783387,0.0668080316621275,0.134800092861996,0.539676473895334,0.544981501171976,0.558654367923737,0.00243894211970576
"fabio fognini",0.521850899742931,-0.409498556780597,-0.911708438685269,1.00706901020163,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,"1",1508.14660017695,-0.464557455247759,-0.814814088862118,-0.158438234704985,-0.177739817888986,-0.160444580758677,0.543868898164896,0.539052671301054,0.543591558933258,0.0508368494276569
"facundo bagnis",0.54639175257732,0.334487137336136,-1.4573760783333,0.540821922057017,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1512.09710282846,-0.27491259436582,-0.725012525377555,0.054053395062987,0.09388406579366,0.0551300597513047,0.553608078587414,0.551353974620089,0.551132261753082,0.0685510590050307
"facundo diaz acosta",0.572463768115942,-0.667184894319301,-0.984554122802007,-0.653611899961752,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1521.97617038688,0.199334497214088,-0.50044471951228,0.0739214727828159,0.151338264627349,0.154579284586658,0.520927570348366,0.540788457999422,0.53379088640213,-0.274656648953163
"federico coria",0.50530035335689,-0.0778962207609723,-0.164761848616094,0.131633000154854,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1508.99008705366,-0.424065658253488,-0.795640214803655,-0.276211382651944,-0.180339493468587,-0.254090804433468,0.542636860335156,0.549223502216289,0.548629224300385,0.0201912320133367
"federico delbonis",0.46875,0.123726198418296,-2.0252748005489,-1.33889955120323,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1500,-0.855637019926784,-1,-0.624621348765463,-0.484382781265604,-0.669637592517331,0.521458184911899,0.541180067770072,0.518913149833679,-0.209828471639847
"feliciano lopez",0.595238095238095,2.23141916594452,-0.378202058302542,-0.725037521067555,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1500,-0.855637019926784,-1,0.540038231197722,0.496326387438979,0.482561419731945,0.58616771775195,0.561706047027596,0.565818428993225,0.536995365137132
"filip krajinovic",0.480769230769231,0.0869089051270034,-0.536331178993054,-0.944703451472963,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1500,-0.855637019926784,-1,-0.448390240611994,-0.330553372925387,-0.320949809097879,0.541308935626413,0.549331612093063,0.570172250270844,-0.0668271098040455
"flavio cobolli",0.553191489361702,-1.03823827282762,0.936976770579212,0.465457698308129,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1535.78945760486,0.862444780603355,-0.186445489930632,-0.0865213451653857,-0.0922597350136462,0.0734071991947296,0.514623037157573,0.528030787150275,0.545110821723938,-0.343505941161408
"frances tiafoe",0.581799053129932,0.0229806001525902,2.17626760571726,0.292316572316529,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1557.21465721968,1.8909668089993,0.300585299085947,0.341149857271019,0.260038971997459,0.344026205455415,0.56358761704874,0.546017561552592,0.557681441307068,0.243741664489668
"francisco cerundolo",0.556701030927835,-0.772556964805617,-0.436704406519846,0.352815690594611,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1509.2275371792,-0.412666806007107,-0.790242574451609,-0.0669937414997714,-0.0425475224889344,0.023239663127062,0.513746088743699,0.530901328064953,0.530341565608978,-0.389961832191595
"gabriel diallo",0.546938775510204,1.4732764135932,-0.182646866665385,0.475796998047842,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1516.95692159481,-0.0416157875652368,-0.614540678636131,0.124503431169994,0.249886224666502,0.1775297625606,0.567558697642664,0.566962014099374,0.574308693408966,0.4642682180097
"gael monfils",0.587479935794542,0.610672948226001,-0.489088927073532,-0.0803677834368319,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1525.70349240726,0.37826551647229,-0.415716426794261,0.307013184987244,0.457466940989431,0.479442766226374,0.548427802217762,0.562624477898054,0.57615852355957,0.158198902881376
"gianluca mager",0.580882352941177,1.03354794084566,1.40197425804568,0.0766131261401393,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1500,-0.855637019926784,-1,0.350932872804405,0.438144905253275,0.480340366021089,0.5669272292985,0.564808977685432,0.585646331310272,0.432214588528387
"grigor dimitrov",0.596846846846847,0.614100311283199,1.23694268313812,0.247161074580614,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1538.21063727386,0.978674111906767,-0.131408007632024,0.401278224406832,0.544431034798956,0.483136472703119,0.554895406909663,0.565610823151125,0.563660264015198,0.323966144690512
"guido pella",0.543726235741445,0.0113708343223998,-0.210813950038126,-1.11817883922228,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1513.85329932333,-0.190605945483425,-0.685091228029581,-0.0429150855181248,0.0716158484561912,-0.00291812538268573,0.537108209189706,0.550757656241624,0.543536901473999,-0.0781500622796316
"hamad medjedovic",0.578512396694215,1.25483537798499,0.0820749663618941,-0.322816677566431,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1500,-0.855637019926784,-1,0.353298940866457,0.360903088516454,0.203769864074199,0.570769827605801,0.558404606910883,0.534878075122833,0.350914577539636
"henri laaksonen",0.549450549450549,-0.545468407320195,2.7581815317977,1.13385999788077,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1535.74126754875,0.860131404991938,-0.18754093088203,0.172456356563894,0.06577287573233,0.0162277430116056,0.574031960101713,0.54655042749713,0.539203345775604,0.21737330810389
"holger rune",0.523545706371191,0.155608417909551,-1.21926827359756,0.0219565040957043,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1509.3795671572,-0.405368569157043,-0.786786677588554,-0.132739197125253,-0.259271318107634,-0.174323664279806,0.546845456257153,0.529646416207669,0.538483858108521,-0.234981231420981
"hubert hurkacz",0.56312625250501,0.341701945695055,0.806696661552753,0.133339772256689,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1516.69489045261,-0.0541946576213994,-0.620497086801685,0.186367786420129,0.253506866317036,0.371774018947387,0.55761922682871,0.557124537959565,0.589466333389282,0.207326003650204
"hugo dellien",0.493333333333333,-0.578813649827088,-0.713388289001791,0.28674672842619,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1500,-0.855637019926784,-1,-0.372810349473543,-0.306184467718991,-0.405770197039285,0.539354741713501,0.543900759674423,0.535842776298523,-0.140937355187979
"hugo gaston",0.449275362318841,-1.79938559920943,0.531308088973049,0.776766478550034,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1500,-0.855637019926784,-1,-0.778415952367869,-0.80387480665515,-0.833750228826988,0.516828946747772,0.520788978929953,0.514290690422058,-0.547996745397165
"ilya ivashka",0.563342318059299,0.207720831259788,1.36998474589574,0.636333550602028,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1544.22818185282,1.26754783385964,0.00538089221125859,0.167990433903826,-0.0957188342782974,-0.00451987119976228,0.553473285028534,0.52127600216943,0.515536308288574,0.0378593004464284
"jack draper",0.591143151390319,-0.134639696105702,1.39079148553497,-0.0428111771115302,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1565.40703994429,2.28424417624927,0.486811924462978,0.356061931835136,0.323408645036199,0.387899848670729,0.553503403574391,0.546605495467499,0.553076922893524,0.10912443567695
"jakub mensik",0.517006802721088,-0.0474843849805401,2.87821018509992,0.851040792214037,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1521.1309330643,0.158758669631376,-0.519658384146599,-0.125042641205636,-0.328161554027806,-0.371157995757626,0.557691680917499,0.526725002943838,0.509200930595398,0.107212037894961
"james duckworth",0.520661157024793,-0.376809148072741,0.606764750800965,-0.769947277326826,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1506.478665168,-0.544627089579027,-0.852729054325176,-0.178511002537607,-0.286821001206832,-0.22617242465402,0.541354659524957,0.528648128706127,0.532410621643066,-0.310234303871938
"jannik sinner",0.594379963347587,0.332769504560209,0.979346535002493,0.964758670388939,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1568.31495322571,2.42383927549576,0.552913679653281,0.443505431864566,0.340773641742034,0.484356704085876,0.5672055522719,0.546340148618227,0.567380905151367,0.297181224507515
