"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"jaume munar",96.4805194805195,7.58566929637442,2.49191862154352,0.402597402597403,77,-0.0613342752479236,0.0806893619778017,-0.0328702268292644,0.463931677845326,0.321908040619601,0.435467629426667,-0.380386499525048
"jenson brooksby",85.7142857142857,7.0995902124467,2.12188298381944,0.547619047619048,42,0.0915749499139751,0.242521551452821,0.0461096627252533,0.456044097705073,0.305097496166227,0.501509384893794,-2.19480267840538
"jiri lehecka",100.222222222222,6.6951474965082,2.48816413773493,0.469135802469136,81,0.00883628803132497,0.161434526622361,0.00772868840095031,0.460299514437811,0.307701275846775,0.461407114068185,-0.325507616717137
"john isner",108.45045045045,11.622657135361,2.94093331892291,0.369369369369369,111,-0.105490982025177,-0.0239607885162567,-0.0537559797383627,0.474860351394547,0.393330157885626,0.423125349107732,1.92998092948023
"john millman",88.55,8.08274515438717,2.39411506471996,0.375,40,-0.09147801044203,0.0461732062177934,-0.036099516302971,0.46647801044203,0.328826793782207,0.411099516302971,-0.978765080398304
"jordan thompson",93.4161849710983,8.06803723936741,2.58714986691165,0.404624277456647,173,-0.0666123447577857,0.0700194459797636,-0.0215347747512662,0.471236622214433,0.334604831476884,0.426159052207914,-0.0643891840437166
"juncheng shang",96.7407407407407,6.99915139110931,2.75831236880778,0.555555555555556,54,0.0793259918809528,0.229762371373384,0.0377163605901764,0.476229563674603,0.325793184182172,0.517839194965379,0.675512778550515
"karen khachanov",100.359375,5.62717586962737,2.39775437390469,0.515625,128,0.0598396097851055,0.225785475763745,0.0304829357525047,0.455785390214895,0.289839524236255,0.485142064247495,-0.728822379488294
"kei nishikori",88.7352941176471,6.43997376020163,2.4976065927706,0.5,34,0.0289741466219018,0.188832783666984,0.0124356067871413,0.471025853378098,0.311167216333016,0.487564393212859,-0.623516382098041
"kevin anderson",107.379310344828,9.49967590839456,2.35986127189052,0.344827586206897,29,-0.103288979628347,0.00900096966614172,-0.0372572627184177,0.448116565835243,0.335826616540755,0.382084848925314,-0.525372493202726
"laslo djere",98.1860465116279,10.88523642798,2.69942505049168,0.441860465116279,43,-0.030711480400983,0.0647710352313955,-0.0191009406902155,0.472571945517262,0.377089429884884,0.460961405806495,0.636956399365437
"liam broady",82.7974683544304,6.37177217798065,2.38656129289596,0.443037974683544,79,-0.0280583911722294,0.13433560317106,-0.0218991169336364,0.471096365855774,0.308702371512484,0.464937091617181,-1.24160987197172
"lorenzo musetti",94.4015748031496,7.95050147417059,2.62995930001728,0.480314960629921,127,0.00795131488190937,0.145947923409276,0.00500545481529369,0.472363645748012,0.334367037220646,0.475309505814628,0.131101976271363
"lorenzo sonego",96.5411764705882,6.75692403457103,2.42687121747393,0.435294117647059,85,-0.0254173065892686,0.127407593152741,-0.0283611347875251,0.460711424236327,0.307886524494318,0.463655252434584,-0.674085320407471
"lucas pouille",97.88,5.48333281640921,2.58265279579385,0.46,50,-0.00673671230912964,0.162771503532174,-0.0114371123071752,0.46673671230913,0.297228496467826,0.471437112307175,-0.0606905273622076
"marcos giron",91.0357142857143,7.31554480317056,2.4532068163114,0.357142857142857,28,-0.109814905135875,0.0375145327564823,-0.0450224863434734,0.466957762278732,0.319628324386375,0.402165343486331,-0.701527758322375
"marin cilic",96.4861111111111,6.88741055115466,2.39572982509929,0.458333333333333,72,-0.000969334370284181,0.150055664371342,0.00359943592425399,0.459302667703617,0.308277668961992,0.454733897409079,-0.795708853108008
"marton fucsovics",96.4344262295082,7.25943428162179,2.84144575938596,0.495901639344262,244,0.0154382212203915,0.162579586967362,0.0020907641030411,0.480463418123871,0.3333220523769,0.493810875241221,1.01200733450897
"matteo berrettini",104.930337078652,7.31942381449607,2.6271753324233,0.458426966292135,445,-0.00428836641784536,0.138880873691964,0.0145346793240033,0.46271533270998,0.319546092600171,0.443892286968132,0.39282762317732
"mattia bellucci",101.083333333333,7.18353028424275,2.7252428865659,0.533333333333333,60,0.0625440175304215,0.209020330698738,0.0215689459012008,0.470789315802912,0.324313002634595,0.511764387432132,0.672993843649549
"maxime cressy",113.793650793651,11.2925306889093,2.77068701595342,0.603174603174603,63,0.141194299908803,0.226312178857002,0.0770651928630006,0.4619803032658,0.376862424317601,0.526109410311603,1.38281181028188
"maximilian marterer",102.741935483871,6.89911947007483,2.65763342651879,0.387096774193548,31,-0.0789765772307963,0.070605765891272,-0.0423788165798304,0.466073351424345,0.316491008302276,0.429475590773379,0.4363483312794
"mikael ymer",96.9583333333333,4.8469559989895,2.87347159686637,0.53125,96,0.0500054413426612,0.229242452745256,0.029074884707201,0.481244558657339,0.302007547254744,0.502175115292799,1.05799554764953
"miomir kecmanovic",98.4210526315789,6.42802838140751,2.29866878199015,0.350877192982456,57,-0.102049973131687,0.0539050561339915,-0.0671501567809763,0.452927166114143,0.296972136848465,0.418027349763432,-1.15016018255635
